6,26
6,25
6,24
6,23
6,22
6,21
6,20
6,19
6,18
6,17
6,16
6,15
6,14
6,13
6,12
6,11
6,11
6,10
6,9
6,8
6,7
6,6
6,5
6,5
7,5
8,5
9,5
10,5
11,5
12,5
13,5
14,5
15,5
16,5
17,5
18,5
18,5
18,5
19,6
20,7
21,8
22,9
23,10
24,11
25,12
26,13
27,14
28,15
29,16
30,17
31,18
---
48,4
48,4
47,4
46,4
45,4
44,4
43,4
42,4
41,4
40,4
39,4
38,4
37,4
36,4
35,4
34,4
33,4
32,4
31,4
30,4
29,4
28,4
27,4
26,4
25,4
24,4
24,4
24,5
24,6
24,7
24,8
24,9
24,10
24,11
24,12
24,13
24,14
24,15
24,16
24,17
24,18
24,19
24,20
24,21
24,22
24,23
24,24
24,25
24,26
24,27
24,28
24,29
24,30
24,31
24,32
24,33
24,34
24,34
25,34
26,34
27,34
28,34
29,34
30,34
31,34
32,34
33,34
34,34
35,34
36,34
37,34
38,34
39,34
40,34
41,34
42,34
43,34
44,34
45,34
46,34
47,34
48,34
49,34
50,34
51,34
52,34
53,34
54,34
55,34
56,34
57,34
58,34
59,34
59,34
58,35
57,36
56,37
55,38
54,39
53,40
52,41
51,42
50,43
49,44
48,45
47,46
46,47
45,48
44,49
43,50
42,51
41,52
40,53
39,54
38,55
37,56
36,57
35,58
34,59
34,59
33,58
32,57
31,56
30,55
29,54
28,53
27,52
26,51
25,50
24,49
23,48
22,47
21,46
20,45
19,44
18,43
17,42
16,41
15,40
14,39
13,38
12,37
11,36
10,35
9,34
8,33
7,32
7,32
8,31
9,30
10,29
11,28
12,27
13,26
14,25
15,24
16,23
17,22
18,21
19,20
20,19
21,18
22,17
23,16
24,15
25,14
26,13
26,13
27,13
28,13
29,13
30,13
31,13
32,13
33,13
34,13
35,13
36,13
37,13
38,13
38,13
37,12
36,11
35,10
34,9
33,8
32,7
31,6
30,5
30,5
31,5
32,5
33,5
34,5
35,5
36,5
37,5
38,5
39,5
40,5
41,5
42,5
43,5
44,5
45,5
46,5
47,5
48,5
49,5
50,5
51,5
52,5
53,5
54,5
55,5
56,5
57,5
58,5
59,5
60,5
61,5
62,5
63,5
64,5
65,5
66,5
66,5
67,5
68,5
69,5
70,5
71,5
72,5
73,5
74,5
75,5
76,5
77,5
78,5
79,5
80,5
81,5
82,5
83,5
84,5
85,5
86,5
87,5
88,5
89,5
89,5
90,5
91,5
92,5
93,5
94,5
95,5
96,5
97,5
98,5
99,5
100,5
101,5
102,5
102,5
102,5
---
91,75
91,75
92,75
93,75
94,75
95,75
96,75
97,75
98,75
99,75
100,75
101,75
102,75
103,75
104,75
104,75
104,74
104,73
104,72
104,71
104,70
104,69
104,68
104,67
104,66
104,65
104,64
104,63
104,62
104,61
104,60
104,59
104,58
104,57
104,56
104,55
104,54
104,53
104,53
103,53
102,53
101,53
100,53
99,53
98,53
97,53
96,53
95,53
94,53
93,53
92,53
91,53
90,53
89,53
88,53
87,53
86,53
85,53
84,53
84,53
83,53
82,53
81,53
80,53
79,53
78,53
77,53
76,53
75,53
74,53
73,53
72,53
71,53
70,53
69,53
68,53
67,53
66,53
65,53
64,53
63,53
62,53
61,53
60,53
59,53
58,53
57,53
56,53
55,53
54,53
53,53
52,53
52,53
51,54
50,55
49,56
48,57
47,58
46,59
45,60
44,61
43,62
42,63
41,64
40,65
39,66
38,67
37,68
36,69
35,70
34,71
33,72
32,73
31,74
30,75
29,76
28,77
27,78
26,79
25,80
24,81
23,82
22,83
21,84
20,85
19,86
18,87
17,88
16,89
16,89
17,90
18,91
19,92
20,93
21,94
22,95
23,96
24,97
25,98
26,99
27,100
28,101
29,102
30,103
31,104
32,105
33,106
34,107
35,108
35,108
36,109
37,110
38,111
39,112
40,113
41,114
42,115
43,116
44,117
45,118
46,119
47,120
48,121
49,122
50,123
51,124
52,125
52,125
52,124
52,123
52,122
52,121
52,120
52,119
52,118
52,117
52,116
52,115
52,114
52,113
52,112
52,111
52,110
52,109
52,108
52,107
52,107
53,106
54,105
55,104
56,103
57,102
58,101
59,100
60,99
61,98
62,97
63,96
64,95
65,94
66,93
67,92
68,91
69,90
70,89
71,88
72,87
73,86
74,85
75,84
76,83
77,82
78,81
79,80
80,79
81,78
82,77
83,76
84,75
85,74
86,73
87,72
88,71
89,70
90,69
90,69
89,69
88,69
87,69
86,69
85,69
84,69
83,69
82,69
81,69
80,69
79,69
78,69
77,69
76,69
75,69
74,69
73,69
72,69
71,69
70,69
69,69
68,69
67,69
66,69
65,69
64,69
64,69
64,70
64,71
64,72
64,73
64,74
64,75
64,76
64,77
64,78
64,79
64,80
64,81
64,82
64,83
64,84
64,85
64,86
64,87
64,88
64,89
64,90
64,91
64,92
64,93
64,94
64,95
64,96
64,97
64,98
64,99
64,100
64,101
64,102
64,103
64,104
64,105
64,106
64,106
65,106
66,106
67,106
68,106
69,106
70,106
71,106
72,106
73,106
74,106
75,106
76,106
77,106
78,106
79,106
80,106
81,106
82,106
83,106
84,106
85,106
86,106
87,106
88,106
89,106
90,106
91,106
92,106
93,106
94,106
95,106
96,106
96,106
95,107
94,108
93,109
92,110
91,111
90,112
89,113
88,114
87,115
86,116
85,117
84,118
83,119
82,120
81,121
80,122
79,123
78,124
77,125
76,126
75,127
74,128
73,129
72,130
---
15,60
15,60
14,60
13,60
12,60
11,60
10,60
9,60
8,60
7,60
6,60
5,60
4,60
3,60
2,60
1,60
0,60
0,60
0,60
1,60
2,60
3,60
4,60
5,60
6,60
7,60
8,60
9,60
10,60
11,60
12,60
13,60
14,60
15,60
16,60
17,60
18,60
19,60
19,60
18,61
17,62
16,63
15,64
14,65
13,66
12,67
11,68
10,69
9,70
8,71
7,72
6,73
5,74
4,75
3,76
2,77
1,78
0,79
0,80
0,81
0,82
0,83
0,84
0,85
0,86
0,87
0,88
0,89
0,90
0,90
1,90
2,90
3,90
4,90
5,90
6,90
7,90
8,90
9,90
10,90
11,90
12,90
12,90
11,89
10,88
9,87
8,86
7,85
6,84
5,83
4,82
3,81
2,80
1,79
0,78
0,77
0,76
0,75
0,74
0,73
0,72
0,72
0,72
1,72
2,72
3,72
4,72
5,72
6,72
7,72
8,72
9,72
10,72
11,72
12,72
13,72
14,72
15,72
16,72
17,72
18,72
19,72
20,72
21,72
22,72
23,72
24,72
25,72
26,72
27,72
28,72
29,72
30,72
31,72
31,72
31,71
31,70
31,69
31,68
31,67
31,66
31,65
31,64
31,63
31,62
31,61
31,60
31,59
31,58
31,57
31,56
31,55
31,54
31,53
31,52
31,51
31,50
31,49
31,49
32,49
33,49
34,49
35,49
36,49
37,49
38,49
39,49
40,49
41,49
42,49
43,49
44,49
45,49
46,49
47,49
48,49
49,49
50,49
51,49
52,49
53,49
54,49
55,49
56,49
57,49
58,49
59,49
60,49
61,49
62,49
63,49
64,49
65,49
66,49
67,49
67,49
68,48
69,47
70,46
71,45
72,44
73,43
74,42
75,41
76,40
77,39
78,38
78,38
78,39
78,40
78,41
78,42
78,43
78,44
78,45
78,46
78,47
78,48
78,49
78,50
78,51
78,52
78,53
78,54
78,55
78,56
78,57
78,58
78,59
78,60
78,61
78,62
78,63
78,64
78,65
78,66
78,67
78,68
78,69
78,70
78,71
78,72
78,72
77,72
76,72
75,72
74,72
73,72
72,72
71,72
70,72
69,72
68,72
67,72
66,72
65,72
64,72
63,72
62,72
61,72
60,72
59,72
58,72
---
28,65
28,65
29,66
30,67
31,68
32,69
33,70
34,71
35,72
36,73
37,74
38,75
39,76
40,77
41,78
42,79
43,80
44,81
45,82
46,83
47,84
48,85
49,86
50,87
51,88
52,89
53,90
53,90
54,90
55,90
56,90
57,90
58,90
59,90
60,90
61,90
62,90
63,90
64,90
65,90
66,90
66,90
66,89
66,88
66,87
66,86
66,85
66,84
66,83
66,82
66,81
66,80
66,79
66,78
66,77
66,76
66,75
66,74
66,73
66,72
66,71
66,70
66,69
66,68
66,67
66,66
66,65
66,64
66,63
66,62
66,61
66,60
66,59
66,58
66,57
66,56
66,56
66,55
66,54
66,53
66,52
66,51
66,50
66,49
66,48
66,47
66,46
66,45
66,44
66,43
66,42
66,41
66,40
66,39
66,38
66,37
66,36
66,35
66,34
66,33
66,32
66,31
66,30
66,29
66,28
66,27
66,26
66,25
66,24
66,23
66,22
66,21
66,20
66,19
66,18
66,17
66,17
66,16
66,15
66,14
66,13
66,12
66,11
66,10
66,9
66,8
66,7
66,6
66,5
66,5
66,5
67,5
68,5
69,5
70,5
71,5
72,5
73,5
74,5
75,5
76,5
77,5
78,5
79,5
80,5
81,5
82,5
83,5
84,5
85,5
86,5
87,5
88,5
89,5
90,5
91,5
92,5
93,5
94,5
95,5
96,5
97,5
98,5
99,5
99,5
98,5
97,5
96,5
95,5
94,5
93,5
92,5
91,5
90,5
89,5
89,5
89,5
89,5
88,6
87,7
86,8
85,9
84,10
83,11
82,12
81,13
80,14
79,15
78,16
77,17
76,18
75,19
74,20
73,21
72,22
71,23
70,24
69,25
68,26
67,27
66,28
66,28
65,28
64,28
63,28
62,28
61,28
60,28
59,28
58,28
57,28
56,28
55,28
54,28
53,28
52,28
51,28
50,28
49,28
48,28
47,28
46,28
45,28
44,28
43,28
42,28
41,28
40,28
39,28
38,28
37,28
36,28
35,28
34,28
33,28
32,28
31,28
30,28
29,28
28,28
27,28
---
98,13
98,13
99,13
100,13
101,13
102,13
103,13
104,13
105,13
106,13
107,13
108,13
109,13
110,13
111,13
112,13
113,13
113,13
113,12
113,11
113,10
113,9
113,8
113,7
113,6
113,5
113,5
112,5
111,5
110,5
109,5
108,5
107,5
106,5
105,5
104,5
103,5
102,5
101,5
100,5
99,5
98,5
97,5
96,5
95,5
94,5
93,5
92,5
91,5
91,5
92,6
93,7
94,8
95,9
96,10
97,11
98,12
99,13
100,14
101,15
102,16
103,17
104,18
105,19
106,20
107,21
108,22
109,23
110,24
111,25
112,26
113,27
114,28
115,29
116,30
117,31
118,32
119,33
120,34
121,35
122,36
123,37
124,38
124,38
124,37
124,36
124,35
124,34
124,33
124,32
124,31
124,30
124,29
124,28
124,27
124,26
124,25
124,24
124,23
124,22
124,21
124,20
124,19
124,18
124,17
124,16
124,15
124,14
124,13
124,12
124,11
124,10
124,9
124,8
124,8
125,8
126,8
127,8
128,8
129,8
130,8
131,8
132,8
133,8
134,8
135,8
136,8
137,8
138,8
139,8
140,8
141,8
142,8
143,8
143,8
142,8
141,8
140,8
139,8
138,8
137,8
136,8
135,8
134,8
133,8
132,8
131,8
130,8
129,8
128,8
127,8
126,8
125,8
124,8
123,8
122,8
121,8
120,8
119,8
118,8
117,8
116,8
115,8
114,8
113,8
112,8
111,8
110,8
109,8
108,8
107,8
106,8
105,8
105,8
105,9
105,10
105,11
105,12
105,13
105,14
105,15
105,16
105,17
105,18
105,19
105,20
105,21
105,22
105,23
105,24
105,25
105,26
105,27
105,28
105,28
104,28
103,28
102,28
101,28
100,28
99,28
98,28
97,28
96,28
95,28
94,28
93,28
92,28
91,28
90,28
89,28
88,28
87,28
86,28
85,28
84,28
83,28
82,28
81,28
80,28
79,28
78,28
77,28
77,28
78,27
79,26
80,25
81,24
82,23
83,22
84,21
85,20
86,19
87,18
88,17
89,16
90,15
91,14
92,13
93,12
94,11
95,10
96,9
97,8
98,7
99,6
100,5
100,5
100,6
100,7
100,8
100,9
100,10
100,11
100,12
100,13
100,14
100,15
100,16
100,17
100,18
100,19
100,20
100,21
100,21
101,21
102,21
103,21
104,21
105,21
106,21
107,21
108,21
109,21
110,21
111,21
112,21
113,21
114,21
115,21
116,21
117,21
118,21
119,21
120,21
121,21
122,21
123,21
123,21
123,22
123,23
123,24
123,25
123,26
123,27
123,28
123,29
123,30
123,31
123,32
123,33
123,34
123,35
123,36
123,37
123,38
123,39
123,40
123,41
123,42
123,43
123,44
123,45
123,46
123,47
123,48
123,49
123,50
123,51
---
66,37
66,37
65,36
64,35
63,34
62,33
61,32
60,31
59,30
58,29
57,28
56,27
55,26
54,25
53,24
52,23
51,22
50,21
49,20
48,19
47,18
46,17
45,16
44,15
43,14
42,13
41,12
40,11
39,10
38,9
37,8
37,8
37,7
37,6
37,5
37,5
37,6
37,7
37,8
37,9
37,10
37,11
37,12
37,13
37,14
37,15
37,16
37,17
37,18
37,19
37,20
37,21
37,22
37,23
37,24
37,25
37,26
37,27
37,28
37,29
37,30
37,31
37,32
37,33
37,34
37,35
37,36
37,37
37,38
37,39
37,40
37,40
38,39
39,38
40,37
41,36
42,35
43,34
44,33
45,32
46,31
47,30
48,29
49,28
50,27
51,26
52,25
53,24
54,23
55,22
56,21
57,20
58,19
59,18
60,17
61,16
62,15
63,14
64,13
65,12
66,11
67,10
68,9
69,8
70,7
71,6
72,5
72,5
73,5
74,5
75,5
76,5
77,5
78,5
79,5
80,5
81,5
82,5
83,5
84,5
85,5
86,5
87,5
88,5
89,5
90,5
91,5
92,5
93,5
94,5
95,5
96,5
97,5
98,5
99,5
100,5
101,5
102,5
103,5
104,5
105,5
105,5
106,5
107,5
108,5
109,5
110,5
111,5
112,5
113,5
114,5
115,5
116,5
117,5
118,5
119,5
120,5
121,5
122,5
123,5
124,5
125,5
126,5
127,5
128,5
128,5
128,5
128,5
127,5
126,5
125,5
124,5
123,5
122,5
121,5
120,5
119,5
118,5
117,5
116,5
115,5
114,5
113,5
112,5
111,5
110,5
109,5
108,5
107,5
106,5
105,5
104,5
103,5
102,5
101,5
100,5
99,5
98,5
97,5
96,5
95,5
95,5
94,5
93,5
92,5
91,5
90,5
89,5
88,5
87,5
86,5
85,5
84,5
83,5
82,5
81,5
80,5
79,5
78,5
77,5
76,5
75,5
74,5
73,5
72,5
71,5
70,5
69,5
68,5
67,5
66,5
65,5
64,5
63,5
62,5
61,5
60,5
59,5
58,5
57,5
57,5
56,6
55,7
54,8
53,9
52,10
51,11
50,12
49,13
48,14
47,15
46,16
45,17
44,18
43,19
42,20
41,21
---
49,97
49,97
50,96
51,95
52,94
53,93
54,92
55,91
56,90
57,89
58,88
59,87
60,86
61,85
62,84
63,83
63,83
62,82
61,81
60,80
59,79
58,78
57,77
56,76
55,75
54,74
53,73
52,72
51,71
51,71
50,72
49,73
48,74
47,75
46,76
45,77
44,78
43,79
42,80
41,81
40,82
39,83
38,84
37,85
36,86
35,87
34,88
33,89
32,90
31,91
30,92
29,93
29,93
29,94
29,95
29,96
29,97
29,98
29,99
29,100
29,101
29,102
29,103
29,104
29,105
29,106
29,107
29,108
29,109
29,110
29,111
29,112
29,113
29,114
29,115
29,116
29,117
29,117
28,117
27,117
26,117
25,117
24,117
23,117
22,117
21,117
20,117
19,117
18,117
17,117
16,117
15,117
14,117
13,117
12,117
11,117
10,117
9,117
8,117
7,117
6,117
5,117
4,117
3,117
2,117
1,117
0,117
0,117
0,116
0,115
0,114
0,113
0,112
0,111
0,110
0,109
0,108
0,107
0,106
0,105
0,104
0,103
0,102
0,101
0,100
0,99
0,98
0,97
0,96
0,95
0,94
0,93
0,92
0,91
0,90
0,89
0,88
0,87
0,86
0,85
0,84
0,83
0,82
0,81
0,80
0,79
0,78
0,78
1,78
2,78
3,78
4,78
5,78
6,78
7,78
8,78
9,78
10,78
11,78
12,78
13,78
14,78
15,78
16,78
17,78
18,78
19,78
20,78
21,78
22,78
23,78
24,78
25,78
25,78
25,77
25,76
25,75
25,74
25,73
25,72
25,71
25,70
25,69
25,68
25,67
25,66
25,65
25,64
25,63
25,62
25,61
25,60
25,59
25,58
25,57
25,56
25,55
25,54
25,53
25,52
25,51
25,50
25,49
25,48
25,47
25,46
25,45
25,44
25,43
25,42
25,41
25,40
25,40
24,40
23,40
22,40
21,40
20,40
19,40
18,40
17,40
16,40
15,40
14,40
13,40
12,40
11,40
10,40
9,40
8,40
7,40
6,40
5,40
4,40
3,40
2,40
1,40
0,40
0,40
1,39
2,38
3,37
4,36
5,35
6,34
7,33
8,32
9,31
10,30
11,29
12,28
13,27
14,26
15,25
15,25
15,26
15,27
15,28
15,29
15,30
15,31
15,32
15,33
15,34
15,35
15,36
15,37
15,38
15,39
15,40
15,41
15,42
15,43
15,44
15,45
15,46
15,47
15,48
15,49
15,50
15,51
15,52
15,53
15,54
15,55
15,56
15,57
15,58
15,59
15,59
16,58
17,57
18,56
19,55
20,54
21,53
22,52
23,51
24,50
25,49
25,49
24,48
23,47
22,46
21,45
20,44
19,43
18,42
17,41
16,40
15,39
14,38
13,37
12,36
11,35
10,34
9,33
8,32
7,31
6,30
5,29
4,28
3,27
2,26
1,25
0,24
0,23
0,22
0,21
0,20
0,19
0,18
0,17
0,16
---
51,60
51,60
51,59
51,58
51,57
51,56
51,55
51,54
51,53
51,52
51,51
51,50
51,49
51,48
51,47
51,46
51,45
51,44
51,43
51,42
51,41
51,40
51,39
51,38
51,37
51,36
51,36
52,36
53,36
54,36
55,36
56,36
57,36
58,36
59,36
60,36
61,36
62,36
63,36
64,36
65,36
66,36
67,36
68,36
69,36
70,36
71,36
72,36
73,36
74,36
75,36
76,36
77,36
77,36
76,36
75,36
74,36
73,36
72,36
71,36
70,36
69,36
68,36
67,36
66,36
66,36
65,37
64,38
63,39
62,40
61,41
60,42
59,43
58,44
57,45
56,46
55,47
54,48
53,49
52,50
51,51
50,52
49,53
48,54
47,55
46,56
45,57
44,58
43,59
42,60
41,61
40,62
39,63
38,64
37,65
36,66
35,67
34,68
33,69
32,70
31,71
30,72
29,73
28,74
27,75
27,75
27,74
27,73
27,72
27,71
27,70
27,69
27,68
27,67
27,66
27,65
27,64
27,63
27,62
27,61
27,60
27,59
27,58
27,57
27,56
27,55
27,54
27,53
27,52
27,51
27,50
27,49
27,48
27,47
27,46
27,46
28,45
29,44
30,43
31,42
32,41
33,40
34,39
35,38
36,37
37,36
38,35
39,34
40,33
41,32
42,31
43,30
44,29
45,28
46,27
47,26
48,25
49,24
50,23
51,22
52,21
53,20
53,20
53,19
53,18
53,17
53,16
53,15
53,14
53,13
53,12
53,11
53,10
53,9
53,8
53,7
53,6
53,5
53,5
53,5
52,5
51,5
50,5
49,5
48,5
47,5
46,5
45,5
44,5
43,5
42,5
41,5
41,5
40,5
39,5
38,5
37,5
36,5
35,5
34,5
33,5
32,5
31,5
30,5
29,5
28,5
27,5
26,5
25,5
24,5
23,5
22,5
21,5
20,5
19,5
18,5
17,5
16,5
15,5
14,5
13,5
12,5
12,5
12,5
12,5
---
11,22
11,22
10,22
9,22
8,22
7,22
6,22
5,22
4,22
3,22
2,22
1,22
0,22
0,22
0,23
0,24
0,25
0,26
0,27
0,28
0,29
0,30
0,31
0,32
0,33
0,34
0,35
0,36
0,37
0,38
0,39
0,40
0,41
0,42
0,43
0,44
0,45
0,46
0,47
0,47
0,48
0,49
0,50
0,51
0,52
0,53
0,54
0,55
0,56
0,57
0,58
0,59
0,60
0,61
0,62
0,63
0,64
0,65
0,66
0,67
0,68
0,69
0,70
0,71
0,72
0,73
0,74
0,74
0,73
0,72
0,71
0,70
0,69
0,68
0,67
0,66
0,65
0,64
0,63
0,62
0,61
0,60
0,59
0,58
0,57
0,56
0,55
0,54
0,53
0,52
0,51
0,50
0,49
0,48
0,47
0,46
0,45
0,44
0,43
0,42
0,41
0,40
0,39
0,39
0,40
0,41
0,42
0,43
0,44
0,45
0,46
0,47
0,48
0,49
0,50
0,51
0,52
0,53
0,54
0,55
0,56
0,57
0,58
0,59
0,60
0,61
0,62
0,63
0,64
0,65
0,66
0,67
0,68
0,68
0,68
0,68
0,69
0,70
0,71
0,72
0,73
0,74
0,75
0,76
0,77
0,78
0,79
0,80
0,81
0,82
0,83
0,83
0,82
0,81
0,80
0,79
0,78
0,77
0,76
0,75
0,74
0,73
0,72
0,71
0,70
0,69
0,68
0,67
0,66
0,65
0,64
0,63
0,62
0,61
0,60
0,59
0,58
0,57
0,56
0,55
0,54
0,53
0,52
0,51
0,50
0,49
0,48
0,47
0,46
0,46
0,45
0,44
0,43
0,42
0,41
0,40
0,39
0,38
0,37
0,36
0,35
0,34
0,33
0,32
0,31
0,30
0,29
0,28
0,27
0,26
0,25
0,24
0,23
0,22
0,21
0,20
0,19
0,18
0,17
0,16
0,15
0,14
0,13
0,12
0,11
0,10
0,9
0,8
0,8
---
69,67
68,68
67,69
66,70
65,70
64,70
63,70
62,70
61,70
60,70
59,70
58,70
57,70
56,70
55,70
54,70
53,70
52,70
51,70
50,70
49,70
48,70
47,70
46,70
45,70
44,70
43,70
42,70
41,70
40,70
39,70
38,70
37,70
36,70
35,70
34,70
33,69
32,68
31,67
30,66
30,65
30,64
30,63
30,62
30,61
30,60
30,59
30,58
30,57
30,56
30,55
30,54
30,53
30,52
30,51
30,50
30,49
30,48
30,47
30,46
30,45
30,44
30,43
30,42
30,41
30,40
30,39
30,38
30,37
30,36
30,35
30,34
30,33
30,32
30,31
30,30
30,29
30,28
30,27
30,26
30,25
30,24
31,23
32,22
33,21
34,20
35,20
36,20
37,20
38,20
39,20
40,20
41,20
42,20
43,20
44,20
45,20
46,20
47,20
48,20
49,20
50,20
51,20
52,20
53,20
54,20
55,20
56,20
57,20
58,20
59,20
60,20
61,20
62,20
63,20
64,20
65,20
66,20
67,21
68,22
69,23
70,24
70,25
70,26
70,27
70,28
70,29
70,30
70,31
70,32
70,33
70,34
70,35
70,36
70,37
70,38
70,39
70,40
70,41
70,42
70,43
70,44
70,45
70,46
70,47
70,48
70,49
70,50
70,51
70,52
70,53
70,54
70,55
70,56
70,57
70,58
70,59
70,60
70,61
70,62
70,63
70,64
70,65
70,66
---
27,37
27,37
28,36
29,35
30,34
31,33
32,32
33,31
34,30
35,29
36,28
37,27
37,27
38,27
39,27
40,27
41,27
42,27
43,27
44,27
45,27
46,27
47,27
48,27
49,27
50,27
51,27
52,27
53,27
54,27
55,27
56,27
57,27
58,27
59,27
60,27
61,27
62,27
63,27
64,27
65,27
66,27
67,27
68,27
69,27
70,27
71,27
72,27
73,27
74,27
75,27
75,27
76,26
77,25
78,24
79,23
80,22
81,21
82,20
83,19
84,18
85,17
86,16
87,15
88,14
89,13
90,12
91,11
92,10
93,9
94,8
95,7
96,6
97,5
97,5
96,6
95,7
94,8
93,9
92,10
91,11
90,12
89,13
88,14
87,15
86,16
85,17
84,18
83,19
82,20
81,21
80,22
79,23
78,24
77,25
76,26
75,27
74,28
73,29
72,30
71,31
70,32
69,33
68,34
67,35
66,36
65,37
64,38
63,39
62,40
61,41
60,42
59,43
58,44
58,44
58,43
58,42
58,41
58,40
58,39
58,38
58,37
58,36
58,35
58,34
58,33
58,32
58,31
58,30
58,29
58,28
58,27
58,27
57,28
56,29
55,30
54,31
53,32
52,33
51,34
50,35
49,36
48,37
47,38
46,39
45,40
44,41
43,42
42,43
41,44
40,45
39,46
38,47
37,48
36,49
35,50
34,51
33,52
33,52
32,52
31,52
30,52
29,52
28,52
27,52
26,52
25,52
24,52
23,52
22,52
21,52
20,52
19,52
18,52
17,52
16,52
15,52
14,52
13,52
12,52
11,52
10,52
9,52
8,52
7,52
6,52
5,52
4,52
3,52
2,52
1,52
0,52
0,52
0,51
0,50
0,49
0,48
0,47
0,46
0,45
0,44
0,43
0,42
0,41
0,40
0,39
0,38
0,37
0,36
0,35
0,34
0,33
0,32
0,31
0,30
0,29
0,28
0,27
0,26
0,25
0,24
0,23
0,23
0,22
0,21
0,20
0,19
0,18
0,17
0,16
0,15
0,14
0,13
0,12
0,11
0,10
0,9
0,8
0,7
0,6
0,5
0,5
0,5
0,5
---
67,34
67,34
66,34
65,34
64,34
63,34
62,34
61,34
60,34
59,34
58,34
57,34
56,34
56,34
56,33
56,32
56,31
56,30
56,29
56,28
56,27
56,26
56,25
56,24
56,23
56,22
56,21
56,20
56,19
56,18
56,17
56,16
56,15
56,14
56,13
56,12
56,11
56,10
56,9
56,8
56,7
56,7
56,8
56,9
56,10
56,11
56,12
56,13
56,14
56,15
56,16
56,17
56,18
56,19
56,20
56,21
56,22
56,23
56,24
56,25
56,26
56,27
56,28
56,29
56,30
56,31
56,32
56,32
56,33
56,34
56,35
56,36
56,37
56,38
56,39
56,40
56,41
56,42
56,43
56,44
56,45
56,46
56,47
56,48
56,49
56,50
56,51
56,52
56,53
56,54
56,55
56,56
56,57
56,58
56,58
57,58
58,58
59,58
60,58
61,58
62,58
63,58
64,58
65,58
66,58
67,58
68,58
69,58
70,58
71,58
72,58
73,58
74,58
74,58
74,59
74,60
74,61
74,62
74,63
74,64
74,65
74,66
74,67
74,68
74,69
74,70
74,71
74,72
74,73
74,74
